original_index,img_link,budget_value,revenue_value,lang
17468,https://media.themoviedb.org/t/p/w300_and_h450_face/wi4vY3Ri4cDlrL3kDHmV3S6xFIx.jpg,,,French
24101,https://media.themoviedb.org/t/p/w300_and_h450_face/o1v8cIAhMyu1KbxTcaB0TXaU8Fv.jpg,,,English
9783,https://media.themoviedb.org/t/p/w300_and_h450_face/1fvMz3gy4YuqPDC5LotTWofFFcx.jpg,20000000.0,,English
14167,https://media.themoviedb.org/t/p/w300_and_h450_face/r67KzlHkdiwe3fBWzImEkNOg1Y.jpg,,23820.0,English
1434,https://media.themoviedb.org/t/p/w300_and_h450_face/8sLhOGSCTVeaihjXIy0OjL520F2.jpg,8000000.0,1568258.0,English
9784,https://media.themoviedb.org/t/p/w300_and_h450_face/bDwcHvRXIRVCD2RLACEsykzoHPe.jpg,,4662137.0,English
24102,https://media.themoviedb.org/t/p/w300_and_h450_face/e9IQ8NfyWWsIDywyXXIE9sNxNNi.jpg,,,English
14168,https://media.themoviedb.org/t/p/w300_and_h450_face/54dlnGDexrwAFlDb8HWKfmmX4LB.jpg,21555450.0,11652157.0,German
1435,https://media.themoviedb.org/t/p/w300_and_h450_face/dDutboDhQeIGZ0VOMI8RkM7MWm3.jpg,1000000.0,,English
17469,https://media.themoviedb.org/t/p/w300_and_h450_face/duXi8LCXZXUNpcIxkPuja7PD93i.jpg,,,French
9785,https://media.themoviedb.org/t/p/w300_and_h450_face/1MtQFiKWSlr5D8jUqYtfDVTld6J.jpg,,,English
9786,https://media.themoviedb.org/t/p/w300_and_h450_face/rVXiPoXzeoyExzepxdv4eQQMERa.jpg,,,Dzongkha
24103,https://media.themoviedb.org/t/p/w300_and_h450_face/kL2ccASO8O6v92gGTaaY5gOCAI4.jpg,5000000.0,2379154.0,English
14169,https://media.themoviedb.org/t/p/w300_and_h450_face/vbrvflrekqiM7oTP6D2MvQWAnha.jpg,,,Finnish
17470,https://media.themoviedb.org/t/p/w300_and_h450_face/aB0ebVKbrf0mZwOgKEC1bMb8MeT.jpg,,,Polish
1436,https://media.themoviedb.org/t/p/w300_and_h450_face/xRKfvheWRfkirm0kzdBAydUjiK5.jpg,32000000.0,59927618.0,English
14170,https://media.themoviedb.org/t/p/w300_and_h450_face/fBvWo5IX88CYDWtCmbIYZeP5Reb.jpg,,5723917.0,Spanish; Castilian
24104,https://media.themoviedb.org/t/p/w300_and_h450_face/m44QZwZKLq8HqAxhb6VibYj32bC.jpg,,,French
17471,https://media.themoviedb.org/t/p/w300_and_h450_face/8Tnliph0BmvpSIkEshWI2Ms6IpB.jpg,,,English
1437,https://media.themoviedb.org/t/p/w300_and_h450_face/sptijXzApZhbOyqYq9P7627RAYw.jpg,3000000.0,4109095.0,English
24105,https://media.themoviedb.org/t/p/w300_and_h450_face/rBSmbUWbQCLUArMm9umr01eUhQK.jpg,,,English
9787,https://media.themoviedb.org/t/p/w300_and_h450_face/s4jFr3bnf8d5WYCSrf0N3e7G9ez.jpg,,,Czech
14171,https://media.themoviedb.org/t/p/w300_and_h450_face/n7PmqkLlk9pUJaNeBLedvAdFUgQ.jpg,,,Spanish; Castilian
1438,https://media.themoviedb.org/t/p/w300_and_h450_face/8nCc9fhXCVvetlqpxkrCTc9NwOz.jpg,28000000.0,41200000.0,English
9788,https://media.themoviedb.org/t/p/w300_and_h450_face/36RXGobVYfVXoyj4ip6EDROUHxk.jpg,,,English
17472,https://media.themoviedb.org/t/p/w300_and_h450_face/qjTpEIC3BBrE61hNFluExkjH7Nf.jpg,,,Hungarian
24106,https://media.themoviedb.org/t/p/w300_and_h450_face/3n9yYWFdm0k2v26YJxIpvZyb0N4.jpg,,,English
14172,https://media.themoviedb.org/t/p/w300_and_h450_face/jP3GV0E3r3xtbwYCcJqXoRTFvyt.jpg,,,English
17474,https://media.themoviedb.org/t/p/w300_and_h450_face/hV0kpO5WZGtBR9jmGd33IfY0P8a.jpg,,,Korean
24107,https://media.themoviedb.org/t/p/w300_and_h450_face/gVi8zai3sBrG66QUN33HlB1ONaR.jpg,,,Hebrew
1439,https://media.themoviedb.org/t/p/w300_and_h450_face/7LdKsfON12uEyDEKY9mZASlx8Nf.jpg,10000000.0,12782749.0,English
17473,https://media.themoviedb.org/t/p/w300_and_h450_face/pFofqGMcfiIoDISZBjctw2qggla.jpg,,,French
9789,https://media.themoviedb.org/t/p/w300_and_h450_face/xd2gbzKxJSdKgNDMHYehfl4xt8j.jpg,,8403433.0,English
14173,https://media.themoviedb.org/t/p/w300_and_h450_face/ii48ohKJrDPyrGGOBVJ8XSxr5Xk.jpg,3500000.0,,English
1440,https://media.themoviedb.org/t/p/w300_and_h450_face/k43wPAVeepqzGwP52dKcknQjquj.jpg,68000000.0,118100000.0,English
24108,https://media.themoviedb.org/t/p/w300_and_h450_face/7HvJyWDP5OhgAjrg1qs1dHPV9rd.jpg,,,English
14174,https://media.themoviedb.org/t/p/w300_and_h450_face/9aTeydMIjlzZkhTl7LANlhoErPc.jpg,,,English
9790,https://media.themoviedb.org/t/p/w300_and_h450_face/OYjEXE6onZT4riWiWHwozMfdeZ.jpg,,,English
17475,https://media.themoviedb.org/t/p/w300_and_h450_face/uYaoxV9tVa5KLVzaB5Usg51UTAg.jpg,,575.0,French
1441,https://media.themoviedb.org/t/p/w300_and_h450_face/3eeCYGVWb4Ic8SFpARGWOjyl9Md.jpg,35000000.0,2372903.0,English
9791,https://media.themoviedb.org/t/p/w300_and_h450_face/95IzjZIzXVDpojBuMWaeAmJzIDs.jpg,5000000.0,,English
24109,https://media.themoviedb.org/t/p/w300_and_h450_face/uu51X48tvXwivVg7iMr2kDGcMfs.jpg,,,English
14175,https://media.themoviedb.org/t/p/w300_and_h450_face/8GKiMdBoQjzOMhiJ6fMt4LIVXjy.jpg,4500000.0,,English
17476,https://media.themoviedb.org/t/p/w300_and_h450_face/zUmIgRtXLusjodCzxUpYDArfiBX.jpg,,,German
1442,https://media.themoviedb.org/t/p/w300_and_h450_face/2TdHo37gBCZFT613VcLMbP5eM65.jpg,,712095.0,English
9792,https://media.themoviedb.org/t/p/w300_and_h450_face/6qjW1e31k2XhcWpzGz6lgHcRt5W.jpg,4500000.0,22018000.0,English
24110,https://media.themoviedb.org/t/p/w300_and_h450_face/p27xVAwejLTjZluWwyoZuz9p0Fm.jpg,,,English
17479,https://media.themoviedb.org/t/p/w300_and_h450_face/dsuJ6qkFiHN59ZGw9HIWShgeR6w.jpg,,,Thai
14176,https://media.themoviedb.org/t/p/w300_and_h450_face/mNMfa6r3pl0EzFIKEkVcxyr6Rc7.jpg,33000000.0,20648328.0,English
17477,https://media.themoviedb.org/t/p/w300_and_h450_face/kbiS6hlQl8qKOKanThCPBvY6vsX.jpg,,2256000.0,Italian
1443,https://media.themoviedb.org/t/p/w300_and_h450_face/gpai5oUFyFGLHOCsYTvVMqlbY7A.jpg,9000000.0,2671855.0,English
9793,https://media.themoviedb.org/t/p/w300_and_h450_face/bW4sXB1YgeIj4ZAvzb2Q3YJUyRl.jpg,,,English
17478,https://media.themoviedb.org/t/p/w300_and_h450_face/wCvX95baRInY1ZJN2vVkrD3Ebsx.jpg,,,English
24111,https://media.themoviedb.org/t/p/w300_and_h450_face/6yCPB2jBvNEhG6qFej8ay3Xn5KU.jpg,,,English
14177,https://media.themoviedb.org/t/p/w300_and_h450_face/4XYARMrT88Z498hDY91rQ0ZAbgK.jpg,,,Spanish; Castilian
24112,https://media.themoviedb.org/t/p/w300_and_h450_face/x4Yl6JyqbwqLE4EeWk4XZclM9f9.jpg,,,English
14178,https://media.themoviedb.org/t/p/w300_and_h450_face/sjvz7mxHsygeO4K09GoSgWR4dfy.jpg,3350000.0,8000000.0,Spanish; Castilian
9794,https://media.themoviedb.org/t/p/w300_and_h450_face/AroNQnZiqjJOWf32lLNZUzWlGvd.jpg,,,French
1445,https://media.themoviedb.org/t/p/w300_and_h450_face/p1habYSdC7oD3WygQ5lynU5G5rV.jpg,45000000.0,302710615.0,English
17480,https://media.themoviedb.org/t/p/w300_and_h450_face/ydEKy39NhjgVHF4hEcEEVo7FqXC.jpg,,,Japanese
9795,https://media.themoviedb.org/t/p/w300_and_h450_face/8WLGwhpJWaSu8W8geauaaWpJC8A.jpg,,1500000.0,English
1444,https://media.themoviedb.org/t/p/w300_and_h450_face/bDmconT9Fj0dnXdV5LaGAxXrVFN.jpg,600000.0,2099677.0,English
24113,https://media.themoviedb.org/t/p/w300_and_h450_face/79erD2M6Tj9He4GSXiW0TjlQHkg.jpg,,1289998.0,English
14179,https://media.themoviedb.org/t/p/w300_and_h450_face/viSjohgZuSgDWvtHZjhBEmQqF9E.jpg,,,English
17481,https://media.themoviedb.org/t/p/w300_and_h450_face/ysGYrjeAdIXZULLVdGzwliqGHyU.jpg,,,Hindi
17483,https://media.themoviedb.org/t/p/w300_and_h450_face/hGmjlOFPaqwxAxR3XDvalExTlXd.jpg,4090000.0,18035000.0,Hindi
1446,https://media.themoviedb.org/t/p/w300_and_h450_face/5sjiajW7AxVA0eFyyIR7Cl49KYv.jpg,,,English
9796,https://media.themoviedb.org/t/p/w300_and_h450_face/3GMbILAAjMdoVCba5fWjhz2ONuf.jpg,,,English
24114,https://media.themoviedb.org/t/p/w300_and_h450_face/83KbWvwIIfzCkZTYdHRDIPaPf9n.jpg,,,English
14180,https://media.themoviedb.org/t/p/w300_and_h450_face/m0cjEKCKZwcLoL3BBJrHOoQ8B9W.jpg,,,Spanish; Castilian
24115,https://media.themoviedb.org/t/p/w300_and_h450_face/4O7qmZrb7aSZSfrKVOL8uqCeAuL.jpg,,,Russian
9797,https://media.themoviedb.org/t/p/w300_and_h450_face/sPvPKrnF9nmtqUkrv9pWsTeRgj1.jpg,,,Spanish; Castilian
14181,https://media.themoviedb.org/t/p/w300_and_h450_face/dyJlxhY5WLcrlCm7Gjd2ztpCoay.jpg,,,English
1447,https://media.themoviedb.org/t/p/w300_and_h450_face/j8xX3yBAFOayfSaImgLZPnAcdWz.jpg,20000000.0,60000000.0,English
1448,https://media.themoviedb.org/t/p/w300_and_h450_face/3KIPu7H3tST0j4tpqdKpQZUBCQz.jpg,90000000.0,140807547.0,English
17482,https://media.themoviedb.org/t/p/w300_and_h450_face/yjRcn8painrtKiOy0zagyAwH4IH.jpg,,,English
9798,https://media.themoviedb.org/t/p/w300_and_h450_face/ePAjGAhynpwEI5HbpIrB28ML6lg.jpg,,,English
24116,https://media.themoviedb.org/t/p/w300_and_h450_face/dKJFtBGBCVr4t1PXG5JvjKNQ4od.jpg,,,French
9800,https://media.themoviedb.org/t/p/w300_and_h450_face/8NXGJn5NafFNI3DHH1uTXZsefrW.jpg,,,Persian
14182,https://media.themoviedb.org/t/p/w300_and_h450_face/s0F2iDMtj6uYQPqbjwCPlwug2O4.jpg,,8272729.0,English
1449,https://media.themoviedb.org/t/p/w300_and_h450_face/yVeDxSPVh8r8dFqc5XSZ9T8xvHR.jpg,32000000.0,3600000.0,English
9799,https://media.themoviedb.org/t/p/w300_and_h450_face/rEf7jXTm4oaI4YWTLlqQCukn63j.jpg,500000.0,1277800.0,Hungarian
24117,https://media.themoviedb.org/t/p/w300_and_h450_face/wtjAVABiXXrlkRX99UhhKyRWHcy.jpg,,,English
17484,https://media.themoviedb.org/t/p/w300_and_h450_face/2RHJ1MUptyzaiDkHFmZ8eQ3ebpT.jpg,,,French
14183,https://media.themoviedb.org/t/p/w300_and_h450_face/5boJKypPQmgABssbKOk2RvsCnSv.jpg,24000000.0,68729358.0,English
1450,https://media.themoviedb.org/t/p/w300_and_h450_face/yi40NrDfdv8vX0aoWvis3CnCVWj.jpg,10000000.0,7240837.0,English
24118,https://media.themoviedb.org/t/p/w300_and_h450_face/ptPDsxoKfBR1frgiOd83WuKSYAl.jpg,,,Estonian
17485,https://media.themoviedb.org/t/p/w300_and_h450_face/dAarq5ZdyHlV3fdMKpqb5bHAtBY.jpg,,,English
14184,https://media.themoviedb.org/t/p/w300_and_h450_face/ytJuXGvYd2EsbHU6UNoSNifho5h.jpg,,,English
9801,https://media.themoviedb.org/t/p/w300_and_h450_face/sZRa3rg7kKt8qkJ6C480VPmUR6A.jpg,,,French
1451,https://media.themoviedb.org/t/p/w300_and_h450_face/dhlW5z7HSFZDUIYu85PuPdriY4L.jpg,250000.0,,English
24119,https://media.themoviedb.org/t/p/w300_and_h450_face/41agNfzepz2DTdgTBX1fX0QclHp.jpg,,4094339.0,Swedish
17486,https://media.themoviedb.org/t/p/w300_and_h450_face/hug5nbikVlOC4feNhOq19Vl1vuP.jpg,,,English
9802,https://media.themoviedb.org/t/p/w300_and_h450_face/wEGOIvjeh1FyCelpnywg4ziVWCh.jpg,3300000.0,,English
1452,https://media.themoviedb.org/t/p/w300_and_h450_face/4mau5EXQoKUTiS5wx3Wocwrh5hG.jpg,10000000.0,9615840.0,English
24120,https://media.themoviedb.org/t/p/w300_and_h450_face/ot6gk5rU6gcCRJfx5s7fZJzRAiL.jpg,,,German
14186,https://media.themoviedb.org/t/p/w300_and_h450_face/wmtax8L6Fe95m23Phc8hEpPeSPj.jpg,,,Spanish; Castilian
17487,https://media.themoviedb.org/t/p/w300_and_h450_face/d2kmMQ87m40Nxk5WkUBMrXMNUeX.jpg,300000.0,,English
9803,https://media.themoviedb.org/t/p/w300_and_h450_face/s9R5wKbrB9SfOG1FzbICbOsssX8.jpg,,,French
1453,https://media.themoviedb.org/t/p/w300_and_h450_face/3ICgdNGD3CE2QeAj1g3dzdLGyFb.jpg,35000000.0,858553.0,English
24121,https://media.themoviedb.org/t/p/w300_and_h450_face/7GsFIJz0eBToITGwobzPdMZOMXV.jpg,,,English
17488,https://media.themoviedb.org/t/p/w300_and_h450_face/gxYm14z0E9PzGrk3KkrZleYFXA1.jpg,,,Spanish; Castilian
14187,https://media.themoviedb.org/t/p/w300_and_h450_face/wmQySAWQWh16b2SefNs8VR4yC4m.jpg,,,English
9804,https://media.themoviedb.org/t/p/w300_and_h450_face/sdxegsjrrvujXvv2GLPENyDlWDI.jpg,,,Italian
24122,https://media.themoviedb.org/t/p/w300_and_h450_face/jFkbUcYCmGZ57g9wvoiVxbiHOuD.jpg,,,English
1454,https://media.themoviedb.org/t/p/w300_and_h450_face/tUzF2S15iX4Hn6ikbFX1YP3SDEQ.jpg,30000000.0,48138337.0,English
14188,https://media.themoviedb.org/t/p/w300_and_h450_face/3KLD248mlx8Ea6f6pVm0iDxpw8s.jpg,,,French
14189,https://media.themoviedb.org/t/p/w300_and_h450_face/eVKXkGG9xQiVj9kTt9PbdxJJoKS.jpg,,,Japanese
17489,https://media.themoviedb.org/t/p/w300_and_h450_face/ogcXMdPhmT22HaNGRAePvosuIET.jpg,,,English
1455,https://media.themoviedb.org/t/p/w300_and_h450_face/ysfD96fF56BEzpktyDWChC8Epgs.jpg,,5926128.0,English
9805,https://media.themoviedb.org/t/p/w300_and_h450_face/8JGJojd01EHKuKvYsgZ1aPCrZfS.jpg,,,Spanish; Castilian
24123,https://media.themoviedb.org/t/p/w300_and_h450_face/sZqDwBiwNMj4oY8co6mEmcXNnxV.jpg,,,English
14191,https://media.themoviedb.org/t/p/w300_and_h450_face/o7e7bhYVYVJGCnxRqcvnYBeQ5dZ.jpg,,,Greek
17490,https://media.themoviedb.org/t/p/w300_and_h450_face/dumOI0DWmnKzhnnL0aTzQRvcAVW.jpg,,,English
1456,https://media.themoviedb.org/t/p/w300_and_h450_face/33NysOnLpLZY0ewHTcfpalzAsRG.jpg,45000000.0,136885767.0,English
9806,https://media.themoviedb.org/t/p/w300_and_h450_face/uVBbDPbm1H4Z9M7uZ976KFaAjDR.jpg,19000000.0,,French
24124,https://media.themoviedb.org/t/p/w300_and_h450_face/ci9BT6Bgqop21fL0mYLlHbgar8U.jpg,,,Italian
14190,https://media.themoviedb.org/t/p/w300_and_h450_face/6kGarhZIsbpFNcEHftRzNeuz6Sb.jpg,,,Italian
17491,https://media.themoviedb.org/t/p/w300_and_h450_face/jV4USc1ivMeaaD0vMrfVfWiWmWb.jpg,,,English
1457,https://media.themoviedb.org/t/p/w300_and_h450_face/7lQ0MSNQqBTYpXTTZL82u1n95Z3.jpg,15000000.0,31100000.0,English
24125,https://media.themoviedb.org/t/p/w300_and_h450_face/diT1AgVS6iLAfqdBtv5lOVZIXQT.jpg,,,English
9807,https://media.themoviedb.org/t/p/w300_and_h450_face/3wjHj3LmmezUsBHxFL8xpRdMxVX.jpg,,,English
1458,https://media.themoviedb.org/t/p/w300_and_h450_face/g3Y1t6AXTVyRrz2DOIGsBeeA3YB.jpg,,57252.0,English
6538,https://media.themoviedb.org/t/p/w300_and_h450_face/eFrFFk33vPVYdR4VHFqqXQYabK1.jpg,,,Korean
9808,https://media.themoviedb.org/t/p/w300_and_h450_face/nT8SGitqWYH4pfWPiDiFBZTYY0o.jpg,,,Swedish
24126,https://media.themoviedb.org/t/p/w300_and_h450_face/9xHdRPamTjLG4bosURJju6UYCHp.jpg,5000000.0,40400.0,English
14192,https://media.themoviedb.org/t/p/w300_and_h450_face/aQP33BMBuRrDQwOTSdTVHvmOVnv.jpg,,,English
17493,https://media.themoviedb.org/t/p/w300_and_h450_face/qtKHqPr8llaSk4BSFczsopmsIP.jpg,,,English
1459,https://media.themoviedb.org/t/p/w300_and_h450_face/sLHamI4Qrtg1YyUVsMbh1diCAyg.jpg,,,English
9809,https://media.themoviedb.org/t/p/w300_and_h450_face/djKEJkN9D3pQAI8aGbz1Uq44g7C.jpg,750000.0,20149.0,English
9810,https://media.themoviedb.org/t/p/w300_and_h450_face/4w36ckDhsWFPD9XaHOOJb1ru7JZ.jpg,5500000.0,50652203.0,English
20773,https://media.themoviedb.org/t/p/w300_and_h450_face/hHaq5QffND0x8dXEqjVPAmFlJv6.jpg,3900000.0,4900000.0,Tamil
10916,https://media.themoviedb.org/t/p/w300_and_h450_face/ehH1xFUdcLyEeJMBfW5FVeT0Flf.jpg,,,Italian
6539,https://media.themoviedb.org/t/p/w300_and_h450_face/1Yf5ZggEMxybXGBRVdqzdHLpZ9h.jpg,,,English
10918,https://media.themoviedb.org/t/p/w300_and_h450_face/dWHa0JT3Syj6WbiwpXBbZMHoKEv.jpg,,,Japanese
9811,https://media.themoviedb.org/t/p/w300_and_h450_face/tjiWECm7KlnkHOZqhaLhJMIUdvd.jpg,35000000.0,19300000.0,English
10917,https://media.themoviedb.org/t/p/w300_and_h450_face/8Oq0lF2a0Cqzp5NA8spLPola0lN.jpg,,3910019.0,English
20774,https://media.themoviedb.org/t/p/w300_and_h450_face/jhre1Vcv8gp9VV9JkPKdPV97bXx.jpg,,,English
6540,https://media.themoviedb.org/t/p/w300_and_h450_face/eBvpyRjD3DcCsWgdV6Y9oqPS7dO.jpg,,,English
9812,https://media.themoviedb.org/t/p/w300_and_h450_face/pNe8hVohFlPmN561fKcHAfeSFOq.jpg,2000000.0,,Czech
20775,https://media.themoviedb.org/t/p/w300_and_h450_face/i5qPfBSeKjNbFPl1CseOUSNqKGe.jpg,,,English
6541,https://media.themoviedb.org/t/p/w300_and_h450_face/sKyxf1nGw0iCIjXzlq6lIsVqq0g.jpg,,2942.0,English
9813,https://media.themoviedb.org/t/p/w300_and_h450_face/6YZqVQYZ1vTVpnXioFHPny5g81E.jpg,,,English
10919,https://media.themoviedb.org/t/p/w300_and_h450_face/fUmid11VCcYixxEb2Odwy5dxe3J.jpg,1500000.0,,English
20776,https://media.themoviedb.org/t/p/w300_and_h450_face/i4xF1guNryvrUZzjosHui5vpsKc.jpg,,,English
6542,https://media.themoviedb.org/t/p/w300_and_h450_face/gwVL6a6ZPijqM5hB4n2Ztg1akWY.jpg,,6330000.0,English
6544,https://media.themoviedb.org/t/p/w300_and_h450_face/u5fD2mfsovtW1Pn2Umtl2G3280w.jpg,,,Japanese
9814,https://media.themoviedb.org/t/p/w300_and_h450_face/ayVLPibrtazh7U5FliWRLDMmG3d.jpg,56000000.0,198636868.0,English
10920,https://media.themoviedb.org/t/p/w300_and_h450_face/7UMb7hDPMlJPOvRgkclclnbtjRq.jpg,,,English
20777,https://media.themoviedb.org/t/p/w300_and_h450_face/uxhnCSuSQn55G8jL8fgJYuY430y.jpg,,,Spanish; Castilian
9815,https://media.themoviedb.org/t/p/w300_and_h450_face/ekKCH7Zkb5ZTr1f1AczZY23FH.jpg,53000000.0,95200000.0,English
6543,https://media.themoviedb.org/t/p/w300_and_h450_face/yd9wU3oajNxwaFHQ02rtTBuSFJD.jpg,6000000.0,3661757.0,English
10921,https://media.themoviedb.org/t/p/w300_and_h450_face/vkGSs0eeOOISEe9jddBZnRSkn46.jpg,30000000.0,65742992.0,English
20778,https://media.themoviedb.org/t/p/w300_and_h450_face/5tjrRihCdUCWliSA7JPMIMYSjbf.jpg,,,English
9816,https://media.themoviedb.org/t/p/w300_and_h450_face/iu1Qydj27eeVu7kvWzAjQGiNdEK.jpg,,,English
6545,https://media.themoviedb.org/t/p/w300_and_h450_face/eILFc9gTP1Yxj9oI4hXEBRGnt1w.jpg,,,Japanese
20779,https://media.themoviedb.org/t/p/w300_and_h450_face/y4EUqnad8cGfucthSkmYe2OLiNL.jpg,,,English
10922,https://media.themoviedb.org/t/p/w300_and_h450_face/aW7jaQr0TtijQfRauxXcG9wG4aS.jpg,,,French
6546,https://media.themoviedb.org/t/p/w300_and_h450_face/tN8lARzROe06PIOFhEyB6nyT1D3.jpg,,,English
20780,https://media.themoviedb.org/t/p/w300_and_h450_face/zorlrbxahQjtIy6rHovTBTK8FcC.jpg,,,English
10923,https://media.themoviedb.org/t/p/w300_and_h450_face/7c5FUlodgZl52tMlpw2G64kqttt.jpg,,,English
9818,https://media.themoviedb.org/t/p/w300_and_h450_face/vjhLmtjO2pMQXRgkxcwZoq2Ma8n.jpg,52000000.0,77944725.0,English
9817,https://media.themoviedb.org/t/p/w300_and_h450_face/mVWFN3RaBFLuJRtRLPebatX9qPq.jpg,1400000.0,444.0,Hebrew
20781,https://media.themoviedb.org/t/p/w300_and_h450_face/cb26MlJHJkgXXsBMYTURhrJ0vB2.jpg,,,English
10924,https://media.themoviedb.org/t/p/w300_and_h450_face/tqt9D4TH702ZXEUKWa3e6UdFAvY.jpg,,,French
6547,https://media.themoviedb.org/t/p/w300_and_h450_face/a45mCN6BUPg0JHVnprDOPc2VIST.jpg,210000.0,5000000.0,English
9819,https://media.themoviedb.org/t/p/w300_and_h450_face/fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg,75000000.0,262511490.0,English
10925,https://media.themoviedb.org/t/p/w300_and_h450_face/gHb9UUow3j25sMCb3wDIZatfIg1.jpg,,,French
20782,https://media.themoviedb.org/t/p/w300_and_h450_face/NexnTuyXokEYori4efMBZRE1Cg.jpg,,,English
6548,https://media.themoviedb.org/t/p/w300_and_h450_face/uUCr4WTogPnb7LOILL8opxSyxGw.jpg,7000000.0,107000000.0,English
9820,https://media.themoviedb.org/t/p/w300_and_h450_face/nwA2I2WZOHLNq4gwfPQ5rgxV8uS.jpg,2280000.0,1700000.0,English
20783,https://media.themoviedb.org/t/p/w300_and_h450_face/yHwIpxYUdpgPnZObKwBWJIAK6lx.jpg,,,Serbian
10926,https://media.themoviedb.org/t/p/w300_and_h450_face/raizDhYcnFXwIiQNSrJi3rY4Jhn.jpg,,,French
6549,https://media.themoviedb.org/t/p/w300_and_h450_face/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg,11000000.0,48572000.0,English
9821,https://media.themoviedb.org/t/p/w300_and_h450_face/chp4an84fVorgFz1ICbbnQkW2pK.jpg,12000000.0,212483.0,English
20784,https://media.themoviedb.org/t/p/w300_and_h450_face/gKGxKRGrFvmb5RAYJARwNEteUIX.jpg,,,Serbian
6550,https://media.themoviedb.org/t/p/w300_and_h450_face/w6qzOivBPyX8ph6UvZaYMPgLiyx.jpg,500000.0,10000000.0,English
10927,https://media.themoviedb.org/t/p/w300_and_h450_face/mPil7yQR4norsr2urNofv9Ym1Ql.jpg,,,Italian
10928,https://media.themoviedb.org/t/p/w300_and_h450_face/x21s3p5wPww534nYj1cWakTcqz4.jpg,27000000.0,56300000.0,English
9823,https://media.themoviedb.org/t/p/w300_and_h450_face/obXtEtHmncAtak6IFFpaWR3DQbS.jpg,,325550.0,English
9822,https://media.themoviedb.org/t/p/w300_and_h450_face/9BOsvZL2DuE2JFGYOssynTjs8K6.jpg,,,English
20785,https://media.themoviedb.org/t/p/w300_and_h450_face/nphLCrlf0gWX2ixB4oR4LlphDOf.jpg,,,English
6551,https://media.themoviedb.org/t/p/w300_and_h450_face/a6F2M4p1UnJWCAcTF8JOaMOxu7r.jpg,,,English
10929,https://media.themoviedb.org/t/p/w300_and_h450_face/iEs4KhPaQ0F514PscPJDtp0YclB.jpg,,,English
20786,https://media.themoviedb.org/t/p/w300_and_h450_face/9tgAKnQcwakl73ylgu5aXJfPPFK.jpg,500000.0,,English
6552,https://media.themoviedb.org/t/p/w300_and_h450_face/aCjJ0sKayks2uL7MJBzdp2i67NI.jpg,,10878107.0,English
20788,https://media.themoviedb.org/t/p/w300_and_h450_face/j2QcDHN7nScDSLsnuS3tCXOl2SN.jpg,,6145395.0,Japanese
9826,https://media.themoviedb.org/t/p/w300_and_h450_face/rYGsvMKjIBU5CAQrfHOv9xIfYhn.jpg,,3000000.0,Japanese
9824,https://media.themoviedb.org/t/p/w300_and_h450_face/lzwvJ2zIH5QUG21NH7qyRtb1UVa.jpg,,,English
10930,https://media.themoviedb.org/t/p/w300_and_h450_face/d26W3zIQXucyHU6s98DVyOVlqV1.jpg,,,German
20787,https://media.themoviedb.org/t/p/w300_and_h450_face/eBaUVUNAWSOg70TMl7o9K3qSgYO.jpg,,,Japanese
6553,https://media.themoviedb.org/t/p/w300_and_h450_face/GGCch9LNAKwp4ZADAcNz1hd1dn.jpg,6000000.0,33833201.0,English
9825,https://media.themoviedb.org/t/p/w300_and_h450_face/8wWAXwivvZ3SRjK4jIlWhDS7enz.jpg,,,English
10931,https://media.themoviedb.org/t/p/w300_and_h450_face/tCiV6yYNXQVSKdwooujaMijrSN7.jpg,,,English
20789,https://media.themoviedb.org/t/p/w300_and_h450_face/2coJkVmDjNafvrZarQaoty32iMm.jpg,,,Finnish
10932,https://media.themoviedb.org/t/p/w300_and_h450_face/m1ZUDGTFtVGE3zjTvF8OiQ9um5e.jpg,12899867.0,85582407.0,Spanish; Castilian
6554,https://media.themoviedb.org/t/p/w300_and_h450_face/ollPAAAgZ7euU8VisfqU3cuXhZ6.jpg,10000000.0,57500000.0,English
6555,https://media.themoviedb.org/t/p/w300_and_h450_face/gU0BMydJQV9HES5fRAEAPs2qw2M.jpg,,,English
9827,https://media.themoviedb.org/t/p/w300_and_h450_face/ezZnnAit1N1Nj9sewMFQ1xy33YQ.jpg,9500000.0,18000000.0,Japanese
10933,https://media.themoviedb.org/t/p/w300_and_h450_face/tCqDAm8jSllzEdqLBhVl4pPx3pE.jpg,,,English
20790,https://media.themoviedb.org/t/p/w300_and_h450_face/mhXXieOT9fZxJ0TdTBgy9RfYmIg.jpg,,,English
20792,https://media.themoviedb.org/t/p/w300_and_h450_face/2iJVauDYcYxRRGciTmAOSjiATf9.jpg,3750000.0,10000000.0,Hindi
6556,https://media.themoviedb.org/t/p/w300_and_h450_face/zN4ILX2x64PvT2jIOAHXxCOi5WA.jpg,800000.0,103230.0,French
6558,https://media.themoviedb.org/t/p/w300_and_h450_face/AbUmBTtVZDpchPA4Yfq4OpIs46X.jpg,,,Chinese
9828,https://media.themoviedb.org/t/p/w300_and_h450_face/285TDO1D3Z6K9w15KXH0zG8cb5P.jpg,,,English
10934,https://media.themoviedb.org/t/p/w300_and_h450_face/tLejxaLJu8Qh5F2VKacWniMSZ3v.jpg,8000000.0,18948425.0,English
